	HIP1	DDX3X	BHLHE40	PRMT5	AXIN1	TP73	CLOCK	AQP9	SMAD6	ACTN4	PRKN	KDM1A	JAK2	H2AFY	ERN1	LRP6	FOXH1	ABCA1	ESRRB	BCL10	ABL1	EGFR	PLG	A2M	PDGFB	CD4	APOA1	APOE	APOA2	FN1	ESR1	ANG	NR3C1	CD74	ERBB2	TP53	ITGB3	JUN	TFAP2A	ITGB1	INSR	LCK	RB1	NPM1	ITGAV	ANXA2	PSAP	HSP90AA1	THBS1	SP1	HSP90AB1	ADH4	CYP3A4	ADRA2A	FGF2	HMGB1	PDGFRB	HSPA1A	HSPA1B	AR	RARA	MAPT	HSPD1	HSPA5	HSPA8	FGFR1	TOP1	TOP2A	TPR	ACE	SRC	XRCC5	CCL5	CFTR	MYOG	EZR	ATF2	VEGFA	TCF4	TCF3	GATA1	CREB1	PDGFRA	HMGA1	DDX5	EGR1	ATF4	ERCC3	RXRA	AOC1	NFKB1	TAF1	ERBB3	RPS3	GATA3	APC	YY1	HMGB2	ZFP36	APEX1	CALR	PIK3R1	NOS3	NOS1	AQP1	AKT1	GBP1	CTNNB1	NOS2	RORA	CBS	IRS1	MYH9	ACTN2	DDIT3	AHR	LONP1	ACVR1B	TGFBR1	ACVRL1	PPARG	SNCA	IGHMBP2	FEN1	IL6ST	STAT3	SLC26A3	STAT1	AKR1C3	HTT	MSH2	GATA4	ABCG1	IQGAP1	SLC11A2	GSK3B	CDK9	SMARCA4	KCNQ1	NR0B1	MSH6	HMGA2	BLM	VCP	PRMT2	HDAC4	PTEN	YWHAE	RAN	FKBP1A	GRB2	SUMO1	RACK1	RNF4	CYP4F2	DLG4	SMAD3	HSF1	MDM2	MEF2A	NRG1	HHEX	CAV1	KMT2A	TGFBR3	RELA	ACVR1	MEF2C	RAD51	FMR1	PPARA	LRP1	EP300	KCNH2	FAP	TRAF2	FOXC1	DLG1	STK4	TRIM32	TRIM28	MYO9B	SMAD4	HDAC1	PKD2	TDG	SNW1	WRN	SCN5A	CASP8	MED1	NCOA1	SMAD2	SMAD1	PKN1	CRY1	HIF1A	CRY2	ZC3H12A	LRRK2	DAB2IP	APOA5	SESTD1	CARM1	SIRT2	RPTOR	PCSK9	TTN	TFAP2B	ESR2	RYR2	HDAC2	PROX1	CREBBP	KAT2B	USP13	NUDT16	SIRT1	DDX11	NSD1	NR1H4	UHRF1	TCF12	PARK7	NKX3-1	PRMT1	PINK1	SLC26A6	BHLHE41	SRR	DHX36	TRPV4	TCF7L2	PICK1	SLC38A7	HIF1AN	PKD2L1	PPARGC1A	HDAC6	DAXX	LEF1	AGO2	PYCARD	STUB1	RPH3A	RAPGEF2	TRAF6	NCOA3
HIP1	1.0	0.0	0.25	0.25	0.125	0.0	0.0	0.0	0.0	0.11111111111111116	0.0	0.0	0.0	0.0	0.125	0.25	0.0	0.0	0.0	0.0	0.0	0.09090909090909094	0.0	0.0	0.4	0.19999999999999996	0.0	0.25	0.6666666666666667	0.0	0.0	0.19999999999999996	0.0	0.0	0.11111111111111116	0.04166666666666663	0.0	0.1428571428571429	0.09090909090909094	0.16666666666666663	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.5	0.125	0.0	0.0714285714285714	0.11111111111111116	0.0	0.0	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.09999999999999998	0.1428571428571429	0.0	0.0	0.0	0.16666666666666663	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.0	0.09999999999999998	0.0	0.0	0.6666666666666667	0.25	0.25	0.0	0.0	0.19999999999999996	0.0	0.0	0.0	0.11111111111111116	0.0	0.08333333333333337	0.19999999999999996	0.11111111111111116	0.125	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666663	0.0	0.33333333333333337	0.0	0.19999999999999996	0.0	0.125	0.1428571428571429	0.19999999999999996	0.11111111111111116	0.0	0.0	0.0	0.0	0.05882352941176472	0.0	0.0	0.0	0.5	0.06666666666666665	0.0	0.11111111111111116	0.0	0.0	0.09090909090909094	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.11111111111111116	0.16666666666666663	0.0	0.0	0.0	0.25	0.0	0.0	0.125	0.1428571428571429	0.0	0.0	0.0	0.1428571428571429	0.0	0.0	0.0	0.09090909090909094	0.07692307692307687	0.0	0.08333333333333337	0.0	0.1428571428571429	0.0	0.1428571428571429	0.0	0.10526315789473684	0.16666666666666663	0.125	0.0	0.4	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.11111111111111116	0.0	0.0	0.19999999999999996	0.11111111111111116	0.0	0.16666666666666663	0.125	0.0	0.16666666666666663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.0	0.1428571428571429	0.1428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.07692307692307687	0.0	0.0	0.0	0.0	0.2857142857142857	0.19999999999999996	0.0	0.0	0.0	0.0	0.0	0.33333333333333337	0.0	0.0	0.0	0.09090909090909094	0.0	0.0	0.19999999999999996	0.1428571428571429	0.0	0.0	0.0	0.1428571428571429
DDX3X	0.0	1.0	0.0	0.0	0.0	0.0714285714285714	0.09999999999999998	0.0	0.0	0.08333333333333337	0.0	0.09999999999999998	0.0	0.09090909090909094	0.0	0.0	0.08333333333333337	0.1428571428571429	0.08333333333333337	0.0714285714285714	0.09090909090909094	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307687	0.125	0.0	0.0	0.0	0.07692307692307687	0.0	0.1875	0.0	0.11111111111111116	0.0	0.0	0.16666666666666663	0.09090909090909094	0.0	0.1428571428571429	0.0	0.19999999999999996	0.0	0.125	0.18181818181818177	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.25	0.16666666666666663	0.1333333333333333	0.07692307692307687	0.09999999999999998	0.2222222222222222	0.2222222222222222	0.33333333333333337	0.0	0.18181818181818177	0.18181818181818177	0.1428571428571429	0.0	0.08333333333333337	0.2222222222222222	0.0	0.16666666666666663	0.0	0.2857142857142857	0.0	0.0	0.08333333333333337	0.18181818181818177	0.0714285714285714	0.0	0.0	0.25	0.125	0.09999999999999998	0.08333333333333337	0.33333333333333337	0.06666666666666665	0.0	0.08333333333333337	0.09090909090909094	0.0	0.25	0.1428571428571429	0.11111111111111116	0.16666666666666663	0.30000000000000004	0.125	0.2222222222222222	0.2222222222222222	0.1428571428571429	0.0	0.0	0.0	0.0	0.0	0.11764705882352944	0.0	0.2222222222222222	0.0	0.0	0.33333333333333337	0.0	0.15384615384615385	0.18181818181818177	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.4285714285714286	0.1428571428571429	0.0	0.11764705882352944	0.0	0.08333333333333337	0.0	0.09999999999999998	0.15384615384615385	0.15384615384615385	0.0	0.11111111111111116	0.0	0.0	0.125	0.08333333333333337	0.0	0.30000000000000004	0.11111111111111116	0.2222222222222222	0.125	0.2222222222222222	0.0	0.09090909090909094	0.0	0.19999999999999996	0.2222222222222222	0.0	0.11111111111111116	0.2222222222222222	0.2222222222222222	0.09999999999999998	0.0	0.0	0.0714285714285714	0.0625	0.0	0.0	0.0	0.09999999999999998	0.0	0.0	0.0	0.09090909090909094	0.0	0.0	0.0	0.11111111111111116	0.18181818181818177	0.1428571428571429	0.15384615384615385	0.0	0.0	0.0	0.16666666666666663	0.125	0.08333333333333337	0.125	0.19999999999999996	0.125	0.08333333333333337	0.05555555555555558	0.0	0.09090909090909094	0.09090909090909094	0.25	0.0	0.0	0.09999999999999998	0.0	0.16666666666666663	0.0	0.0	0.125	0.05882352941176472	0.125	0.4	0.0	0.09999999999999998	0.0	0.0	0.0	0.1428571428571429	0.0	0.16666666666666663	0.0	0.07692307692307687	0.09999999999999998	0.0	0.2222222222222222	0.09090909090909094	0.09090909090909094	0.11111111111111116	0.0	0.0	0.09090909090909094	0.1428571428571429	0.0	0.0	0.0	0.08333333333333337	0.1333333333333333	0.08333333333333337	0.1428571428571429	0.0	0.0	0.0	0.0	0.125	0.0	0.08333333333333337	0.09999999999999998	0.0	0.0	0.0	0.2727272727272727	0.0	0.0	0.07692307692307687	0.1428571428571429	0.0	0.0	0.0	0.0	0.0	0.0
BHLHE40	0.25	0.0	1.0	0.2222222222222222	0.0714285714285714	0.125	0.07692307692307687	0.0	0.0	0.06666666666666665	0.052631578947368474	0.0	0.0	0.0	0.0714285714285714	0.09999999999999998	0.23076923076923073	0.0	0.1428571428571429	0.0	0.0	0.05882352941176472	0.09090909090909094	0.0	0.18181818181818177	0.09090909090909094	0.0	0.09999999999999998	0.2222222222222222	0.0	0.0625	0.09090909090909094	0.08333333333333337	0.0	0.06666666666666665	0.1071428571428571	0.0	0.2941176470588235	0.19999999999999996	0.08333333333333337	0.09999999999999998	0.0	0.0625	0.15384615384615385	0.0	0.0	0.125	0.0714285714285714	0.0	0.10526315789473684	0.06666666666666665	0.0	0.0	0.2222222222222222	0.0	0.07692307692307687	0.0	0.0	0.0	0.052631578947368474	0.3076923076923077	0.07692307692307687	0.0	0.07692307692307687	0.0	0.08333333333333337	0.06666666666666665	0.1428571428571429	0.09999999999999998	0.0	0.0	0.0	0.09999999999999998	0.0	0.2142857142857143	0.09090909090909094	0.15384615384615385	0.2222222222222222	0.23076923076923073	0.33333333333333337	0.125	0.15384615384615385	0.09090909090909094	0.08333333333333337	0.0	0.07692307692307687	0.23076923076923073	0.0	0.11764705882352944	0.09090909090909094	0.1428571428571429	0.0714285714285714	0.15384615384615385	0.0	0.11764705882352944	0.0	0.2142857142857143	0.06666666666666665	0.0	0.07692307692307687	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333337	0.0	0.11111111111111116	0.07692307692307687	0.09090909090909094	0.0	0.15384615384615385	0.16666666666666663	0.2857142857142857	0.1428571428571429	0.0	0.0	0.0	0.0	0.09090909090909094	0.0	0.0	0.0	0.125	0.09999999999999998	0.125	0.1428571428571429	0.0	0.0	0.05882352941176472	0.05882352941176472	0.19999999999999996	0.08333333333333337	0.0	0.0	0.0	0.06666666666666665	0.0	0.23076923076923073	0.08333333333333337	0.07692307692307687	0.0	0.07692307692307687	0.09999999999999998	0.0	0.0	0.0714285714285714	0.07692307692307687	0.0	0.0	0.0	0.07692307692307687	0.07692307692307687	0.0	0.0	0.125	0.17647058823529416	0.0	0.1875	0.0	0.16666666666666663	0.0	0.16666666666666663	0.0	0.2272727272727273	0.08333333333333337	0.25	0.0	0.18181818181818177	0.1428571428571429	0.0	0.0	0.09999999999999998	0.09999999999999998	0.0	0.1333333333333333	0.0	0.06666666666666665	0.0	0.15384615384615385	0.09090909090909094	0.1428571428571429	0.04761904761904767	0.08333333333333337	0.0714285714285714	0.0714285714285714	0.08333333333333337	0.08333333333333337	0.0	0.07692307692307687	0.0	0.0625	0.08333333333333337	0.0	0.0	0.23529411764705888	0.0	0.0	0.07692307692307687	0.07692307692307687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41666666666666663	0.07692307692307687	0.0	0.0	0.36363636363636365	0.15384615384615385	0.0	0.0	0.09999999999999998	0.0714285714285714	0.0	0.09999999999999998	0.2142857142857143	0.09999999999999998	0.23076923076923073	0.052631578947368474	0.06666666666666665	0.0	0.0	0.0	0.5	0.09090909090909094	0.0	0.0	0.06666666666666665	0.07692307692307687	0.0	0.11111111111111116	0.0	0.0	0.0	0.125	0.1333333333333333	0.0	0.09090909090909094	0.07692307692307687	0.0	0.0	0.0	0.07692307692307687
PRMT5	0.25	0.0	0.2222222222222222	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11111111111111116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333337	0.0	0.0	0.1428571428571429	0.0	0.0	0.0	0.19999999999999996	0.0	0.09090909090909094	0.0	0.0	0.0	0.09999999999999998	0.08333333333333337	0.0	0.0625	0.0	0.1428571428571429	0.0	0.0	0.0	0.11111111111111116	0.0	0.0	0.0	0.0	0.0	0.06666666666666665	0.0	0.0	0.0	0.19999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.19999999999999996	0.0	0.0	0.0	0.0	0.0	0.09999999999999998	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909094	0.0	0.0	0.19999999999999996	0.09999999999999998	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.07692307692307687	0.0	0.09999999999999998	0.11111111111111116	0.11111111111111116	0.0	0.07692307692307687	0.0	0.09090909090909094	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.18181818181818177	0.09999999999999998	0.0	0.0	0.0	0.0	0.11764705882352944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666663	0.0	0.0	0.0	0.0	0.09999999999999998	0.0	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11111111111111116	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.07692307692307687	0.0	0.0	0.0	0.125	0.0	0.04761904761904767	0.0	0.11111111111111116	0.0	0.1428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11111111111111116	0.0	0.0	0.0625	0.0	0.0	0.11111111111111116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19999999999999996	0.125	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.11111111111111116	0.0	0.19999999999999996	0.09090909090909094	0.0	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125
AXIN1	0.125	0.0	0.0714285714285714	0.0	1.0	0.1333333333333333	0.0	0.0	0.2222222222222222	0.0714285714285714	0.3571428571428571	0.08333333333333337	0.09090909090909094	0.16666666666666663	0.2727272727272727	0.25	0.0714285714285714	0.0	0.0	0.3076923076923077	0.0	0.2142857142857143	0.09999999999999998	0.11111111111111116	0.19999999999999996	0.375	0.25	0.25	0.11111111111111116	0.19999999999999996	0.33333333333333337	0.09999999999999998	0.0	0.1428571428571429	0.0714285714285714	0.15384615384615385	0.25	0.16666666666666663	0.0625	0.0	0.0	0.18181818181818177	0.1428571428571429	0.16666666666666663	0.0	0.11111111111111116	0.1428571428571429	0.16666666666666663	0.125	0.052631578947368474	0.0714285714285714	0.0	0.1428571428571429	0.25	0.0	0.0	0.18181818181818177	0.1333333333333333	0.1428571428571429	0.11764705882352944	0.06666666666666665	0.30000000000000004	0.18181818181818177	0.18181818181818177	0.16666666666666663	0.19999999999999996	0.0	0.15384615384615385	0.11111111111111116	0.0	0.0714285714285714	0.08333333333333337	0.11111111111111116	0.125	0.0	0.0	0.07692307692307687	0.25	0.15384615384615385	0.0714285714285714	0.0	0.16666666666666663	0.09999999999999998	0.09090909090909094	0.09999999999999998	0.0	0.0	0.0	0.05882352941176472	0.09999999999999998	0.0714285714285714	0.0	0.2727272727272727	0.1333333333333333	0.0	0.5	0.06666666666666665	0.0	0.2222222222222222	0.0	0.08333333333333337	0.0	0.0	0.0	0.0	0.19999999999999996	0.33333333333333337	0.10526315789473684	0.125	0.0	0.5714285714285714	0.0	0.07692307692307687	0.18181818181818177	0.0625	0.0	0.0	0.2222222222222222	0.09999999999999998	0.2222222222222222	0.09523809523809523	0.09090909090909094	0.0	0.0	0.1428571428571429	0.16666666666666663	0.0	0.25	0.0	0.08333333333333337	0.2142857142857143	0.0	0.09999999999999998	0.09090909090909094	0.0	0.25	0.0	0.0	0.0	0.0714285714285714	0.09090909090909094	0.08333333333333337	0.0	0.18181818181818177	0.11111111111111116	0.0	0.2857142857142857	0.16666666666666663	0.0	0.125	0.19999999999999996	0.18181818181818177	0.18181818181818177	0.08333333333333337	0.0	0.0	0.3076923076923077	0.11764705882352944	0.30000000000000004	0.05882352941176472	0.0	0.08333333333333337	0.33333333333333337	0.18181818181818177	0.1428571428571429	0.18181818181818177	0.19999999999999996	0.0	0.09090909090909094	0.19999999999999996	0.0	0.0	0.0625	0.4285714285714286	0.11111111111111116	0.5	0.0	0.09999999999999998	0.15384615384615385	0.09999999999999998	0.07692307692307687	0.09999999999999998	0.15384615384615385	0.050000000000000044	0.19999999999999996	0.07692307692307687	0.16666666666666663	0.09090909090909094	0.33333333333333337	0.2857142857142857	0.0	0.08333333333333337	0.1428571428571429	0.19999999999999996	0.0	0.0	0.17647058823529416	0.0	0.0	0.18181818181818177	0.30000000000000004	0.1428571428571429	0.0	0.09999999999999998	0.0	0.125	0.0	0.25	0.06666666666666665	0.08333333333333337	0.2222222222222222	0.08333333333333337	0.0	0.0	0.09090909090909094	0.1428571428571429	0.25	0.16666666666666663	0.0	0.0	0.0	0.11111111111111116	0.15384615384615385	0.1875	0.0	0.25	0.08333333333333337	0.0	0.07692307692307687	0.09999999999999998	0.0	0.125	0.15384615384615385	0.18181818181818177	0.0	0.125	0.125	0.06666666666666665	0.30000000000000004	0.2142857142857143	0.06666666666666665	0.0	0.375	0.4444444444444444	0.0	0.0	0.33333333333333337	0.0
TP73	0.0	0.0714285714285714	0.125	0.0	0.1333333333333333	1.0	0.1428571428571429	0.0	0.2727272727272727	0.0	0.1578947368421053	0.23076923076923073	0.0714285714285714	0.1333333333333333	0.0625	0.08333333333333337	0.125	0.0	0.125	0.17647058823529416	0.0	0.052631578947368474	0.0	0.0	0.0714285714285714	0.07692307692307687	0.08333333333333337	0.08333333333333337	0.0	0.0714285714285714	0.46153846153846156	0.0	0.25	0.09999999999999998	0.05882352941176472	0.31999999999999995	0.08333333333333337	0.33333333333333337	0.25	0.0	0.0	0.1428571428571429	0.1875	0.0625	0.0	0.08333333333333337	0.0	0.0625	0.09090909090909094	0.2777777777777778	0.0	0.0	0.0	0.08333333333333337	0.0	0.23076923076923073	0.06666666666666665	0.0	0.0	0.2941176470588235	0.11764705882352944	0.06666666666666665	0.06666666666666665	0.0	0.0	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.06666666666666665	0.0	0.0	0.11764705882352944	0.0	0.1333333333333333	0.08333333333333337	0.2857142857142857	0.19999999999999996	0.052631578947368474	0.3076923076923077	0.0	0.15384615384615385	0.0	0.06666666666666665	0.19999999999999996	0.1333333333333333	0.10526315789473684	0.0	0.2857142857142857	0.2142857142857143	0.0625	0.17647058823529416	0.16666666666666663	0.15384615384615385	0.11764705882352944	0.2857142857142857	0.07692307692307687	0.06666666666666665	0.0	0.08333333333333337	0.0	0.0	0.0	0.0714285714285714	0.0714285714285714	0.1428571428571429	0.0	0.1428571428571429	0.07692307692307687	0.0	0.0	0.06666666666666665	0.33333333333333337	0.19999999999999996	0.0	0.0	0.0	0.07692307692307687	0.18181818181818177	0.15384615384615385	0.0714285714285714	0.08333333333333337	0.0	0.4117647058823529	0.09999999999999998	0.19999999999999996	0.0	0.23076923076923073	0.052631578947368474	0.17647058823529416	0.0	0.0714285714285714	0.0	0.125	0.07692307692307687	0.19999999999999996	0.0	0.05882352941176472	0.0	0.1428571428571429	0.07692307692307687	0.06666666666666665	0.0	0.1333333333333333	0.09090909090909094	0.0	0.0	0.0	0.15384615384615385	0.06666666666666665	0.0	0.1428571428571429	0.0	0.0	0.4285714285714286	0.2222222222222222	0.1428571428571429	0.23529411764705888	0.0	0.23076923076923073	0.15384615384615385	0.23076923076923073	0.0	0.31818181818181823	0.0	0.3076923076923077	0.0714285714285714	0.0714285714285714	0.2857142857142857	0.0	0.11111111111111116	0.08333333333333337	0.0	0.15384615384615385	0.2666666666666667	0.07692307692307687	0.125	0.07692307692307687	0.0625	0.0	0.3846153846153846	0.26315789473684215	0.0714285714285714	0.0625	0.0	0.0	0.0714285714285714	0.09090909090909094	0.1428571428571429	0.0	0.2666666666666667	0.5	0.0	0.0	0.21052631578947367	0.07692307692307687	0.0	0.06666666666666665	0.1428571428571429	0.0	0.0	0.07692307692307687	0.08333333333333337	0.09090909090909094	0.0	0.125	0.11764705882352944	0.06666666666666665	0.07692307692307687	0.1428571428571429	0.1333333333333333	0.3076923076923077	0.15384615384615385	0.0	0.08333333333333337	0.2142857142857143	0.0	0.0	0.11764705882352944	0.18181818181818177	0.3846153846153846	0.09999999999999998	0.19999999999999996	0.08333333333333337	0.0	0.0	0.0625	0.0	0.07692307692307687	0.09090909090909094	0.3846153846153846	0.06666666666666665	0.0	0.0	0.09090909090909094	0.05555555555555558	0.0	0.11111111111111116	0.11764705882352944	0.0	0.07692307692307687	0.0	0.0	0.0	0.15384615384615385	0.0
CLOCK	0.0	0.09999999999999998	0.07692307692307687	0.0	0.0	0.1428571428571429	1.0	0.0	0.11111111111111116	0.07692307692307687	0.05882352941176472	0.0	0.0	0.18181818181818177	0.0	0.0	0.2727272727272727	0.0	0.2727272727272727	0.0	0.08333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.11111111111111116	0.375	0.0	0.0	0.07407407407407407	0.0	0.17647058823529416	0.1428571428571429	0.0	0.0	0.0	0.25	0.08333333333333337	0.0	0.0	0.0	0.0	0.0	0.2666666666666667	0.0	0.0	0.0	0.0	0.0	0.09090909090909094	0.0	0.0	0.0	0.19999999999999996	0.15384615384615385	0.09090909090909094	0.0	0.0	0.0	0.0	0.07692307692307687	0.07692307692307687	0.0	0.0	0.0	0.09090909090909094	0.0	0.0	0.5	0.0	0.08333333333333337	0.0	0.2727272727272727	0.2727272727272727	0.4545454545454546	0.18181818181818177	0.0	0.2222222222222222	0.0	0.33333333333333337	0.2727272727272727	0.08333333333333337	0.2142857142857143	0.0	0.07692307692307687	0.08333333333333337	0.0	0.06666666666666665	0.1333333333333333	0.0	0.15384615384615385	0.16666666666666663	0.0	0.19999999999999996	0.09090909090909094	0.0	0.0	0.0	0.0	0.0	0.0	0.052631578947368474	0.0	0.33333333333333337	0.0	0.0	0.0	0.0	0.23076923076923073	0.16666666666666663	0.1428571428571429	0.0	0.0	0.0	0.1578947368421053	0.0	0.09999999999999998	0.125	0.0	0.25	0.16666666666666663	0.16666666666666663	0.0	0.0	0.06666666666666665	0.23076923076923073	0.0	0.0	0.0	0.0	0.11111111111111116	0.07692307692307687	0.0	0.16666666666666663	0.0	0.19999999999999996	0.0	0.0	0.0	0.18181818181818177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19999999999999996	0.0	0.0	0.23076923076923073	0.3846153846153846	0.0	0.2142857142857143	0.0	0.19999999999999996	0.0	0.09090909090909094	0.0	0.19047619047619047	0.0	0.08333333333333337	0.0	0.0	0.4	0.0	0.1428571428571429	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.30000000000000004	0.0	0.4	0.17647058823529416	0.0	0.08333333333333337	0.0	0.09999999999999998	0.0	0.0	0.09090909090909094	0.0	0.25	0.2222222222222222	0.0	0.25	0.11764705882352944	0.11111111111111116	0.1428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.19999999999999996	0.0	0.19999999999999996	0.18181818181818177	0.08333333333333337	0.0	0.0	0.0	0.0	0.125	0.0	0.15384615384615385	0.125	0.16666666666666663	0.05882352941176472	0.2727272727272727	0.0	0.0	0.0	0.08333333333333337	0.0	0.11111111111111116	0.0	0.2727272727272727	0.0	0.0	0.0	0.0	0.25	0.09090909090909094	0.0	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0
AQP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
